name,symbol,Date,closingprice
Usinas Siderurgicas de Minas Gerais,USNZY,4/30/2021 0:00,4.1
Valeo ADR,VLEEY,4/30/2021 0:00,16.14
Vallourec SA,VLOWY,4/30/2021 0:00,6.65
Vestas Wind Systems AS,VWDRY,4/30/2021 0:00,68.4
Vinci ADR,VCISY,4/30/2021 0:00,27.36
Vivendi SA PK,VIVHY,4/30/2021 0:00,34.75
Vodacom Group Ltd PK,VDMCY,4/30/2021 0:00,8.67
Volkswagen Pref ADR,VWAPY,4/30/2021 0:00,25.97
Wal-Mart De Mexico,WMMVY,4/30/2021 0:00,32.8
Weichai Power Company,WEICY,4/30/2021 0:00,18.55
Weir Group PLC,WEGRY,4/30/2021 0:00,13.45
Wesfarmers ADR,WFAFY,4/30/2021 0:00,20.76
West Japan Railway ADR,WJRYY,4/30/2021 0:00,55.49
Wharf Holdings,WARFY,4/30/2021 0:00,5.99
Wienerberger Baustoffindustrie,WBRBY,4/30/2021 0:00,7.75
William Hill ADR,WIMHY,4/30/2021 0:00,14.8
Wilmar International,WLMIY,4/30/2021 0:00,39.21
WM Morrison ADR,MRWSY,4/30/2021 0:00,12.13
Wolters Kluwer NV,WTKWY,4/30/2021 0:00,90.33
Woodside Petroleum ADR,WOPEY,4/30/2021 0:00,17.55
Woolworths Holdings Ltd PK,WLWHY,4/30/2021 0:00,3.44
Worley Parsons,WYGPY,4/30/2021 0:00,8.44
Wynn Macau ADR,WYNMY,4/30/2021 0:00,19.18
Z Holdings,YAHOY,4/30/2021 0:00,9.18
Yara International ASA,YARIY,4/30/2021 0:00,26.05
Zurich Insurance Group,ZURVY,4/30/2021 0:00,41.11
Ashtead Gro,ASHTY,4/30/2021 0:00,260.42
Atlas Copco ADR,ATLCY,4/30/2021 0:00,52.27
Coloplast A,CLPBY,4/30/2021 0:00,16.7
Galp Energa,GLPEY,4/30/2021 0:00,5.7
Henkel Ag A,HENOY,4/30/2021 0:00,28.61
Kroton Edct,COGNY,4/30/2021 0:00,0.737
Nintendo ADR,NTDOY,4/30/2021 0:00,71.89
Smurfit Kappa,SMFKY,4/30/2021 0:00,51.7
Volkswagen 10 Pref ADR,VWAGY,4/30/2021 0:00,31.71
South32 ADR,SOUHY,4/30/2021 0:00,11
DSV,DSDVY,4/30/2021 0:00,111.33
Ferrovial,FRRVY,4/30/2021 0:00,28.34
Renault,RNLSY,4/30/2021 0:00,7.99
EasyJet ADR,ESYJY,4/30/2021 0:00,14.42
Rexel ADR,RXEEY,4/30/2021 0:00,19.93
ACS Actividades Construccion ADR,ACSAY,4/30/2021 0:00,6.47
Atos Origin ADR,AEXAY,4/30/2021 0:00,13.59
Alfa-Laval ADR,ALFVY,4/30/2021 0:00,33.66
Advantest DRC,ATEYY,4/30/2021 0:00,95
Brenntag ADR,BNTGY,4/30/2021 0:00,17.9
Caixabank ADR,CAIXY,4/30/2021 0:00,1.02
CK Hutchison ADR,CKHUY,4/30/2021 0:00,8.12
Compagnie Saint-Gobain ADR,CODYY,4/30/2021 0:00,12.6
D&L Industries ADR,DLNDY,4/30/2021 0:00,3.81
Daimler ADR,DMLRY,4/30/2021 0:00,22.15
Edenred Malakoff ADR,EDNMY,4/30/2021 0:00,28.49
Naturgy Energy ADR,GASNY,4/30/2021 0:00,5.09
Hexagon ADR,HXGBY,4/30/2021 0:00,94.72
INDIVIOR ADR,INVVY,4/30/2021 0:00,10.5015
Japan Tobacco ADR,JAPAY,4/30/2021 0:00,9.74
Japan Airlines ADR,JAPSY,4/30/2021 0:00,10.71
Japan Exchange ADR,JPXGY,4/30/2021 0:00,11.75
Japan Airport Terminal ADR,JTTRY,4/30/2021 0:00,22.4
Kuehne Nagel ADR,KHNGY,4/30/2021 0:00,59.4
London Stock Exchange ADR,LNSTY,4/30/2021 0:00,25.87
MorphoSys ADR,MOR,4/30/2021 0:00,23.95
NN ADR,NNGRY,4/30/2021 0:00,24.96
Overseas Chinese Banking ADR,OVCHY,4/30/2021 0:00,18.54
Paddy Power Betfair ADR,PDYPY,4/30/2021 0:00,105.4
Rakuten ADR,RKUNY,4/30/2021 0:00,12.71
Sumitomo Chemical ADR,SOMMY,4/30/2021 0:00,25.82
T&D ADR,TDHOY,4/30/2021 0:00,6.12
WH ADR,WHGLY,4/30/2021 0:00,17.41
Yamaha DRC,YAMCY,4/30/2021 0:00,54.39
ZALANDO ADR,ZLNDY,4/30/2021 0:00,51.97
Olin,OLN,4/30/2021 0:00,43.03
Worthington Industries,WOR,4/30/2021 0:00,65.26
Domtar Corporation,UFS,4/30/2021 0:00,39.42
Huntsman,HUN,4/30/2021 0:00,28.67
RPM,RPM,4/30/2021 0:00,94.84
WR Grace&Co,GRA,4/30/2021 0:00,68.73
Westlake Chemical,WLK,4/30/2021 0:00,93.89
Element Solutions,ESI,4/30/2021 0:00,21.88
Axalta Coating Systems,AXTA,4/30/2021 0:00,31.89
Chemours Co,CC,4/30/2021 0:00,30.2
GCP Applied Tech,GCP,4/30/2021 0:00,25.69
Ingevity,NGVT,4/30/2021 0:00,78.08
AdvanSix,ASIX,4/30/2021 0:00,29.08
PRA Group Inc,PRAA,4/30/2021 0:00,37.68
Signature Bank,SBNY,4/30/2021 0:00,251.51
SEI,SEIC,4/30/2021 0:00,61.44
Texas Capital,TCBI,4/30/2021 0:00,68.63
Trustmark,TRMK,4/30/2021 0:00,32.41
United Bankshares,UBSI,4/30/2021 0:00,39.27
UMB Financial,UMBF,4/30/2021 0:00,97.03
Umpquas,UMPQ,4/30/2021 0:00,18.64
Washington Federal,WAFD,4/30/2021 0:00,32.55
Wintrust,WTFC,4/30/2021 0:00,77.1
Service Properties,SVC,4/30/2021 0:00,12.31
TCF Financial,TCF,4/30/2021 0:00,45.52
FNB,FNB,4/30/2021 0:00,12.89
RLI,RLI,4/30/2021 0:00,111.46
Washington RE Investment,WRE,4/30/2021 0:00,23.22
Western Alliance,WAL,4/30/2021 0:00,105.07
Webster Financial,WBS,4/30/2021 0:00,52.91
Healthcare of America,HTA,4/30/2021 0:00,29.37
Retail Properties of America,RPAI,4/30/2021 0:00,11.73
The Hanover Insurance,THG,4/30/2021 0:00,138.31
Valley National,VLY,4/30/2021 0:00,13.77
White Mountains Insurance,WTM,4/30/2021 0:00,1165.43
Alleghany,Y,4/30/2021 0:00,678.97
Weingarten Realty,WRI,4/30/2021 0:00,32.34
Brookfield Property A,BPR,4/30/2021 0:00,17.99
Healthcare RT,HR,4/30/2021 0:00,32.16
Camden Property,CPT,4/30/2021 0:00,120.48
Douglas Emmett,DEI,4/30/2021 0:00,33.54
American Campus,ACC,4/30/2021 0:00,45.21
American Financial,AFG,4/30/2021 0:00,122.86
WR Berkley,WRB,4/30/2021 0:00,79.72
Corporate Office Properties,OFC,4/30/2021 0:00,28.04
Tanger Factory Outlet Centers,SKT,4/30/2021 0:00,17.45
Piedmont Office,PDM,4/30/2021 0:00,18.62
CBL & Associates,CBL,4/30/2021 0:00,0.125
Fidelity Financial,FNF,4/30/2021 0:00,45.62
Old Republic,ORI,4/30/2021 0:00,24.62
Senior Housing Properties,SNH,4/30/2021 0:00,4.41
NewYork Community Bancorp,NYCB,4/30/2021 0:00,11.96
Omega Healthcare,OHI,4/30/2021 0:00,38
Invesco Mortgage,IVR,4/30/2021 0:00,3.9
CoreCivic,CXW,4/30/2021 0:00,7.77
National Retail Properties,NNN,4/30/2021 0:00,46.42
Axis Capital,AXS,4/30/2021 0:00,55.8
Highwoods Properties,HIW,4/30/2021 0:00,44.79
Assured Guaranty,AGO,4/30/2021 0:00,50.85
First American,FAF,4/30/2021 0:00,64.5
Kilroy,KRC,4/30/2021 0:00,68.54
Rayonier,RYN,4/30/2021 0:00,36.28
Two Harbors,TWO,4/30/2021 0:00,7.8
Waddell&Reed Financial,WDR,4/30/2021 0:00,24.98
Realogy,RLGY,4/30/2021 0:00,17.28
Arch Capital,ACGL,4/30/2021 0:00,39.71
Popular,BPOP,4/30/2021 0:00,73.96
CyrusOne,CONE,4/30/2021 0:00,72.83
Voya Financial Inc,VOYA,4/30/2021 0:00,67.82
New Residential Inv,NRZ,4/30/2021 0:00,10.72
Physicians Realty Trust,DOC,4/30/2021 0:00,18.73
Spirit Realty,SRC,4/30/2021 0:00,47.54
W P Carey Inc,WPC,4/30/2021 0:00,74.89
Gaming & Leisure Properties,GLPI,4/30/2021 0:00,46.49
Columbia Pr,CXP,4/30/2021 0:00,18.01
Brixmor Property,BRX,4/30/2021 0:00,22.34
Ally Financial Inc,ALLY,4/30/2021 0:00,51.45
Outfront Media,OUT,4/30/2021 0:00,24.37
Navient,NAVI,4/30/2021 0:00,16.83
Washington Prime,WPG,4/30/2021 0:00,2.46
Colony Capital A,CLNY,4/30/2021 0:00,7
AMH 4 Rent,AMH,4/30/2021 0:00,37.04
Store Capital Corp,STOR,4/30/2021 0:00,35.79
Paramount Group Inc,PGRE,4/30/2021 0:00,10.61
LendingClub Corp,LC,4/30/2021 0:00,15.39
Urban Edge Properties,UE,4/30/2021 0:00,18.85
Xenia Hotels & Resorts Inc,XHR,4/30/2021 0:00,19.43
Uniti Group,UNIT,4/30/2021 0:00,11.4
Apple Hospitality REIT,APLE,4/30/2021 0:00,15.86
Four Corners Property Trust Inc,FCPT,4/30/2021 0:00,28.87
Donnelley Financial Solutions,DFIN,4/30/2021 0:00,30.56
Bio-Techne,TECH,4/30/2021 0:00,427.49
West Pharmaceutical Services,WST,4/30/2021 0:00,328.52
Opko Health,OPK,4/30/2021 0:00,4.1
United Therapeutics,UTHR,4/30/2021 0:00,201.56
Bruker,BRKR,4/30/2021 0:00,68.52
Community Health Systems,CYH,4/30/2021 0:00,11.15
Brookdale Senior Living,BKD,4/30/2021 0:00,6.54
Intercept,ICPT,4/30/2021 0:00,19.78
Bluebird,BLUE,4/30/2021 0:00,30
Mallinckrodt,MNK,4/30/2021 0:00,0.26
Intrexon,XON,4/30/2021 0:00,7.74
KKR & Co,KKR,4/30/2021 0:00,56.58
Agios Pharm,AGIO,4/30/2021 0:00,55.8
Ultragenyx,RARE,4/30/2021 0:00,111.64
Radius Heal,RDUS,4/30/2021 0:00,22.3
Catalent Inc,CTLT,4/30/2021 0:00,112.47
Avanos Medical,AVNS,4/30/2021 0:00,43.21
Targa Resources,TRGP,4/30/2021 0:00,34.69
US Silica,SLCA,4/30/2021 0:00,10.65
Whiting Petroleum,WLL,4/30/2021 0:00,40.07
Oceaneering,OII,4/30/2021 0:00,10.75
World Fuel Services,INT,4/30/2021 0:00,30.93
SM Energy,SM,4/30/2021 0:00,15.8
OGE Energy,OGE,4/30/2021 0:00,33.56
Oasis,OAS,4/30/2021 0:00,77.62
Gulfport,GPOR,4/30/2021 0:00,0.051
PBF Energy,PBF,4/30/2021 0:00,14.18
Antero Resources Corp,AR,4/30/2021 0:00,9.02
PTC,PTC,4/30/2021 0:00,130.94
EchoStar,SATS,4/30/2021 0:00,24.45
Silicon Labs,SLAB,4/30/2021 0:00,140.95
Semtech,SMTC,4/30/2021 0:00,67.74
SS&Cs,SSNC,4/30/2021 0:00,74.22
Synaptics,SYNA,4/30/2021 0:00,139.87
ViaSat,VSAT,4/30/2021 0:00,51.79
Zillow C,Z,4/30/2021 0:00,130.12
Tyler Technologies,TYL,4/30/2021 0:00,424.86
Guidewire,GWRE,4/30/2021 0:00,105.51
Proofpoint,PFPT,4/30/2021 0:00,172.11
Splunk,SPLK,4/30/2021 0:00,126.42
EPAM Systems,EPAM,4/30/2021 0:00,457.75
Verint,VRNT,4/30/2021 0:00,48.57
Amdocs,DOX,4/30/2021 0:00,76.74
Aspen,AZPN,4/30/2021 0:00,130.84
CommVault,CVLT,4/30/2021 0:00,69.51
ServiceNow Inc,NOW,4/30/2021 0:00,506.37
Palo Alto Networks,PANW,4/30/2021 0:00,353.39
CDW Corp,CDW,4/30/2021 0:00,178.33
FireEye,FEYE,4/30/2021 0:00,19.88
Veeva Systems A,VEEV,4/30/2021 0:00,282.45
Scnc App In,SAIC,4/30/2021 0:00,89.42
Commscope Hlding,COMM,4/30/2021 0:00,16.45
Grubhub Inc,GRUB,4/30/2021 0:00,68.04
CDK Global Holdings LLC,CDK,4/30/2021 0:00,53.59
Lumentum Holdings Inc,LITE,4/30/2021 0:00,85.05
Zillow Group Inc,ZG,4/30/2021 0:00,133.35
UGI,UGI,4/30/2021 0:00,43.71
Portland General Electric,POR,4/30/2021 0:00,50.86
One Gas Inc,OGS,4/30/2021 0:00,80.47
Parke,PKBK,4/30/2021 0:00,21.12
Plumas,PLBC,4/30/2021 0:00,26.55
Pacific Mercantile,PMBC,4/30/2021 0:00,8.67
Patriot National Bancorp,PNBK,4/30/2021 0:00,9.31
Pinnacle,PNFP,4/30/2021 0:00,87.64
Pacific Premier,PPBI,4/30/2021 0:00,44.03
Provident,PROV,4/30/2021 0:00,16.26
Penns Woods,PWOD,4/30/2021 0:00,24
QCR,QCRH,4/30/2021 0:00,48.22
Republic Bancorp,RBCAA,4/30/2021 0:00,44.93
Rurban,SBFG,4/30/2021 0:00,17.86
Renasant,RNST,4/30/2021 0:00,42.13
Riverview,RVSB,4/30/2021 0:00,6.89
Sandy Spring,SASR,4/30/2021 0:00,45.36
Seacoast Banking Florida,SBCF,4/30/2021 0:00,36.35
Southside,SBSI,4/30/2021 0:00,40.15
South State,SSB,4/30/2021 0:00,84.32
Simmons First National,SFNC,4/30/2021 0:00,28.5
Southern First Bancshares,SFST,4/30/2021 0:00,51.5
Shore Bancshares,SHBI,4/30/2021 0:00,16.84
Southern Missouri,SMBC,4/30/2021 0:00,41.89
Summit Financial,SMMF,4/30/2021 0:00,26.05
Southern National Virginia,SONA,4/30/2021 0:00,14.35
1st Source,SRCE,4/30/2021 0:00,47.59
Summit State Bank,SSBI,4/30/2021 0:00,16.38
S&T Bancorp,STBA,4/30/2021 0:00,32.95
Severn,SVBI,4/30/2021 0:00,11.84
Stock Yards Bancorp,SYBT,4/30/2021 0:00,51.16
The Bancorp,TBBK,4/30/2021 0:00,22.2
Territorial,TBNK,4/30/2021 0:00,25.15
TriCo,TCBK,4/30/2021 0:00,46.28
TFS Financial,TFSL,4/30/2021 0:00,19.56
First Financial Indiana,THFF,4/30/2021 0:00,44.24
Towne Bank,TOWN,4/30/2021 0:00,30.98
TrustCo Bank NY,TRST,4/30/2021 0:00,7.32
Timberland,TSBK,4/30/2021 0:00,28.14
United Bancorp,UBCP,4/30/2021 0:00,15
United Security,UBFO,4/30/2021 0:00,8.28
United Bancshares,UBOH,4/30/2021 0:00,29.44
Atlantic Union,AUB,4/30/2021 0:00,38.67
United Community Banks,UCBI,4/30/2021 0:00,32.72
Union,UNB,4/30/2021 0:00,33
Unity,UNTY,4/30/2021 0:00,22.05
First US Bancshares,FUSB,4/30/2021 0:00,10.29
Univest,UVSP,4/30/2021 0:00,27.93
Westamerica Bancorporation,WABC,4/30/2021 0:00,63.4
Washington Trust,WASH,4/30/2021 0:00,51.05
Western New England,WNEB,4/30/2021 0:00,8.1
WesBanco,WSBC,4/30/2021 0:00,36.29
Waterstone,WSBF,4/30/2021 0:00,19.7
WSFS,WSFS,4/30/2021 0:00,51.09
West Bancorporation,WTBA,4/30/2021 0:00,26.26
WVS Financial,WVFC,4/30/2021 0:00,16.2
Peoples Bancorp,PEBO,4/30/2021 0:00,33.43
Old National Bancorp,ONB,4/30/2021 0:00,18.9
Salisbury,SAL,4/30/2021 0:00,46.47
Bank of the James,BOTJ,4/30/2021 0:00,14.99
FS Bancorp,FSBW,4/30/2021 0:00,68.35
Howard,HBMD,4/30/2021 0:00,16.84
HomeStreet,HMST,4/30/2021 0:00,40.84
HomeTrust,HTBI,4/30/2021 0:00,27.4
Grupo Financiero Galicia ADR,GGAL,4/30/2021 0:00,7.49
Chemung,CHMG,4/30/2021 0:00,42.5
ConnectOne,CNOB,4/30/2021 0:00,27.15
First Internet,INBK,4/30/2021 0:00,34.35
Sound Financial,SFBC,4/30/2021 0:00,39.99
Community Bankers,ESXB,4/30/2021 0:00,8.38
Independent Bank Group,IBTX,4/30/2021 0:00,75.51
TriState,TSC,4/30/2021 0:00,23.87
Community Financial Corp,TCFC,4/30/2021 0:00,36.12
First Bank,FRBA,4/30/2021 0:00,12.69
Standard AVB,STND,4/30/2021 0:00,32.88
FNCB Bancorp,FNCB,4/30/2021 0:00,6.93
Cortland Bancorp,CLDB,4/30/2021 0:00,23.55
Carter Bank,CARE,4/30/2021 0:00,12.95
Bankwell,BWFG,4/30/2021 0:00,27.01
ServisFirst Bancshares,SFBS,4/30/2021 0:00,63.24
Peoples Fin,PFIS,4/30/2021 0:00,42.65
First Mid Illinois Bancshares,FMBH,4/30/2021 0:00,43.54
Middlefield Banc,MBCN,4/30/2021 0:00,22.38
Veritex Holdings Inc,VBTX,4/30/2021 0:00,33.78
CB Financial Services Inc,CBFV,4/30/2021 0:00,21.5
First Foundation Inc,FFWM,4/30/2021 0:00,23.8
Landmark Infrastructure Part,LMRK,4/30/2021 0:00,12.78
Triumph Bancorp,TBK,4/30/2021 0:00,88.63
County Bancorp,ICBK,4/30/2021 0:00,23.64
First Northwest Bancorp,FNWB,4/30/2021 0:00,16.78
People’s Utah Bancorp,PUB,4/30/2021 0:00,41.75
Reliant Bancorp,RBNC,4/30/2021 0:00,27.63
Live Oak Bancshares Inc,LOB,4/30/2021 0:00,63.96
Provident Bancorp Inc,PVBC,4/30/2021 0:00,16.37
Allegiance Bancshares Inc,ABTX,4/30/2021 0:00,39.6
Atlantic Capital Bancshares Inc,ACBI,4/30/2021 0:00,26.75
First Guaranty Bancshares Inc,FGBI,4/30/2021 0:00,17.37
Cambridge Bancorp,CATC,4/30/2021 0:00,87.55
Farmers & Merchants Bancorp,FMAO,4/30/2021 0:00,23.5
FVCBankcorp,FVCB,4/30/2021 0:00,17.59
Nicolet Bankshares Inc,NCBS,4/30/2021 0:00,79.76
Equity Bancshares Inc,EQBK,4/30/2021 0:00,29.26
SmartFinancial Inc,SMBK,4/30/2021 0:00,23.69
Midland States Banc,MSBI,4/30/2021 0:00,28.18
HarborOne Banc,HONE,4/30/2021 0:00,14.31
Randolph Bancorp,RNDB,4/30/2021 0:00,20.3
First Hawaiian,FHB,4/30/2021 0:00,27.46
Capstar Financial,CSTR,4/30/2021 0:00,19.19
PCSB Financial,PCSB,4/30/2021 0:00,17.49
Community First Bancshares,CFBI,4/30/2021 0:00,12.45
Guaranty Bancshares,GNTY,4/30/2021 0:00,38.9
Esquire Financial,ESQ,4/30/2021 0:00,22.95
RBB Bancorp,RBB,4/30/2021 0:00,21.08
Bank Of Princeton,BPRN,4/30/2021 0:00,29.85
PDL Community,PDLB,4/30/2021 0:00,11.08
Fidelity D&D,FDBC,4/30/2021 0:00,56.26
Ffbw,FFBW,4/30/2021 0:00,11.2
Merchants Bancorp,MBIN,4/30/2021 0:00,40.79
CBTX,CBTX,4/30/2021 0:00,31.27
Sterling Bancorp,SBT,4/30/2021 0:00,4.95
Luther Burbank,LBC,4/30/2021 0:00,11.14
MVB Financial,MVBF,4/30/2021 0:00,40.28
First Choice Bancorp,FCBP,4/30/2021 0:00,32.02
Bridgewater Bancshares,BWB,4/30/2021 0:00,16.91
Open Bank,OPBK,4/30/2021 0:00,10.88
Spirit Texas,STXB,4/30/2021 0:00,23.17
Business First,BFST,4/30/2021 0:00,23.77
Origin Bancorp,OBNK,4/30/2021 0:00,43.73
BayCom,BCML,4/30/2021 0:00,18.09
Level One Bancorp,LEVL,4/30/2021 0:00,27.03
Columbia Financial,CLBK,4/30/2021 0:00,18.27
Coastal Financial,CCB,4/30/2021 0:00,29.77
First Western Financial,MYFW,4/30/2021 0:00,25.67
Mid-Southern Bancorp,MSVB,4/30/2021 0:00,15.1
Amalgamated Bank,AMAL,4/30/2021 0:00,16.15
Pacific City Financial,PCB,4/30/2021 0:00,15.8
Riverview Financial,RIVE,4/30/2021 0:00,10.36
Mercantil Bank A,AMTB,4/30/2021 0:00,18.95
Mercantil Bank,AMTBB,4/30/2021 0:00,16.06
Bank7,BSVN,4/30/2021 0:00,17.71
Capital Bancorp,CBNK,4/30/2021 0:00,21.97
CBM Bancorp,CBMB,4/30/2021 0:00,14.55
Bank First National,BFC,4/30/2021 0:00,72.32
Rhinebeck,RBKB,4/30/2021 0:00,10.45
First National,FXNC,4/30/2021 0:00,18.18
Red River Bancshares,RRBI,4/30/2021 0:00,55.64
Mainstreet Bank,MNSB,4/30/2021 0:00,21.2
MetroCity,MCBS,4/30/2021 0:00,16.01
Hbt Fin,HBT,4/30/2021 0:00,18.2
Eyepoint Pharma,EYPT,4/30/2021 0:00,10.69
Rigel,RIGL,4/30/2021 0:00,3.72
Sangamo Therapeutics,SGMO,4/30/2021 0:00,11.78
SIGA Tech,SIGA,4/30/2021 0:00,7.17
Spectrum,SPPI,4/30/2021 0:00,3.11
Innoviva,INVA,4/30/2021 0:00,11.45
Paratek Pharma,PRTK,4/30/2021 0:00,7.65
Vanda,VNDA,4/30/2021 0:00,16.6
Zogenix,ZGNX,4/30/2021 0:00,18.89
Savara,SVRA,4/30/2021 0:00,1.9
Inovio,INO,4/30/2021 0:00,6.81
ChemoCentryx,CCXI,4/30/2021 0:00,48.33
Supernus,SUPN,4/30/2021 0:00,30.45
Verastem,VSTM,4/30/2021 0:00,3.07
Arbutus Biopharma,ABUS,4/30/2021 0:00,3.47
ANI Pharma,ANIP,4/30/2021 0:00,33.28
Amarin,AMRN,4/30/2021 0:00,5.09
Exelixis,EXEL,4/30/2021 0:00,24.62
Prothena,PRTA,4/30/2021 0:00,26.54
Enanta,ENTA,4/30/2021 0:00,50.74
Epizyme Inc,EPZM,4/30/2021 0:00,7.81
GW Pharma ADR,GWPH,4/30/2021 0:00,219
Puma Biotech,PBYI,4/30/2021 0:00,9.86
Acceleron P,XLRN,4/30/2021 0:00,124.97
Esperion Th,ESPR,4/30/2021 0:00,26.95
Fate Therapeutics,FATE,4/30/2021 0:00,87.39
Mirati Ther,MRTX,4/30/2021 0:00,166.22
Nanostrg Te,NSTG,4/30/2021 0:00,79.67
PTC Therapeutics,PTCT,4/30/2021 0:00,41.21
MacroGenics Inc,MGNX,4/30/2021 0:00,32.36
Karyopharm,KPTI,4/30/2021 0:00,9.34
Aerie Pharmace,AERI,4/30/2021 0:00,17.13
Veracyte Inc,VCYT,4/30/2021 0:00,49.75
Xencor Inc,XNCR,4/30/2021 0:00,42.56
Eloxx Pharma,ELOX,4/30/2021 0:00,2.18
Iovance Biotherapeutics,IOVA,4/30/2021 0:00,31.44
Eiger Biopharma,EIGR,4/30/2021 0:00,8.49
Concert Pharm,CNCE,4/30/2021 0:00,4.15
Eagle Pharm,EGRX,4/30/2021 0:00,40.83
Uniqure NV,QURE,4/30/2021 0:00,32.27
GlycoMimetics,GLYC,4/30/2021 0:00,2.4
Intracellular Th,ITCI,4/30/2021 0:00,34.43
Flexion Theraptc,FLXN,4/30/2021 0:00,7.76
Cara Therapeutic,CARA,4/30/2021 0:00,12.95
Akebia Ther,AKBA,4/30/2021 0:00,3.19
Retrophin I,RTRX,4/30/2021 0:00,24.72
Dicerna Pharm,DRNA,4/30/2021 0:00,31.19
Revance The,RVNC,4/30/2021 0:00,29.12
Adamas Pharmaceuticals Inc,ADMS,4/30/2021 0:00,5.64
Cymabay Therapeu,CBAY,4/30/2021 0:00,4.33
Amphastar P,AMPH,4/30/2021 0:00,17.4
Theravance Biopharma,TBPH,4/30/2021 0:00,19.74
Zafgen Inc,ZFGN,4/30/2021 0:00,13.31
Minerva Neurosciences,NERV,4/30/2021 0:00,2.38
Ocular Therapeutix Inc,OCUL,4/30/2021 0:00,18.38
Adverum Biotechn,ADVM,4/30/2021 0:00,3.9
Sage Therapeutic,SAGE,4/30/2021 0:00,78.76
Aurinia Pharma,AUPH,4/30/2021 0:00,13.27
ProQR Therapeutics NV,PRQR,4/30/2021 0:00,6.22
Atara Biotherapeutics Inc,ATRA,4/30/2021 0:00,14.06
PRA Health Sciences Inc,PRAH,4/30/2021 0:00,166.89
FibroGen Inc,FGEN,4/30/2021 0:00,22.32
INC Research,SYNH,4/30/2021 0:00,84.85
DBV Technologies,DBVT,4/30/2021 0:00,6.53
Xenon Pharmaceuticals,XENE,4/30/2021 0:00,18.32
Ascendis Pharma AS,ASND,4/30/2021 0:00,144.97
Rocket Pharma,RCKT,4/30/2021 0:00,45.84
TherapeuticsMD,TXMD,4/30/2021 0:00,1.21
Aduro Biotech Inc,ADRO,4/30/2021 0:00,17.95
Corbus Pharmaceuticals Holding,CRBP,4/30/2021 0:00,1.8
Blueprint Medicines Corp,BPMC,4/30/2021 0:00,96.32
Adaptimmune Therapeutics,ADAP,4/30/2021 0:00,5.66
Collegium Pharmaceutical,COLL,4/30/2021 0:00,22.3
Galapagos ADR,GLPG,4/30/2021 0:00,77.77
Axovant Gene,AXGT,4/30/2021 0:00,2.8
Cellectis,CLLS,4/30/2021 0:00,18.61
Seres Therapeutics Inc,MCRB,4/30/2021 0:00,20.81
Global Blood Therapeutics Inc,GBT,4/30/2021 0:00,40.78
Synlogic,SYBX,4/30/2021 0:00,3.49
Novocure Ltd,NVCR,4/30/2021 0:00,204.1
Regenxbio Inc,RGNX,4/30/2021 0:00,34.69
Aclaris Therapeutics Inc,ACRS,4/30/2021 0:00,23.85
CytomX Therapeutics Inc,CTMX,4/30/2021 0:00,9.36
Kura Oncology Inc,KURA,4/30/2021 0:00,26.93
Strongbridge Biopharma plc,SBBP,4/30/2021 0:00,2.54
Voyager Therapeutics Inc,VYGR,4/30/2021 0:00,4.82
Wave Life Sciences Ltd,WVE,4/30/2021 0:00,6.15
Proteostasis Therapeutics,PTI,4/30/2021 0:00,16.74
BeiGene,BGNE,4/30/2021 0:00,343.54
Editas Medicine,EDIT,4/30/2021 0:00,37.01
Hutchison China MediTech,HCM,4/30/2021 0:00,28.29
Aeglea Bio Therapeutics,AGLE,4/30/2021 0:00,7.78
Reata Pharma,RETA,4/30/2021 0:00,101.4
Intellia Therapeutics Inc,NTLA,4/30/2021 0:00,76.77
Syros Pharma,SYRS,4/30/2021 0:00,6.04
Medpace Holdings,MEDP,4/30/2021 0:00,169.68
AC Immune,ACIU,4/30/2021 0:00,6.76
Crispr Therapeutics,CRSP,4/30/2021 0:00,131.27
AnaptysBio,ANAB,4/30/2021 0:00,23.35
Tocagen,TOCA,4/30/2021 0:00,36.19
UroGen Pharma,URGN,4/30/2021 0:00,19.45
argenx ADR,ARGX,4/30/2021 0:00,286.71
G1 Therapeutics,GTHX,4/30/2021 0:00,21.07
Athenex,ATNX,4/30/2021 0:00,4.01
Kala Pharma,KALA,4/30/2021 0:00,7.73
PetIQ,PETQ,4/30/2021 0:00,42.6
Zai Lab,ZLAB,4/30/2021 0:00,166.21
Deciphera Pharma,DCPH,4/30/2021 0:00,46.37
Rhythm Pharma,RYTM,4/30/2021 0:00,21.56
OptiNose,OPTN,4/30/2021 0:00,3.57
Apellis Pharma,APLS,4/30/2021 0:00,50.67
Quanterix,QTRX,4/30/2021 0:00,61.14
Denali Therapeutics,DNLI,4/30/2021 0:00,60.44
resTORbio Inc,TORC,4/30/2021 0:00,15.93
Solid Biosciences,SLDB,4/30/2021 0:00,5.09
Evolus,EOLS,4/30/2021 0:00,9.11
Homology Medicines,FIXX,4/30/2021 0:00,6.77
Unum Therapeutics,UMRX,4/30/2021 0:00,8.69
Unity Biotech,UBX,4/30/2021 0:00,4.97
Surface Oncology,SURF,4/30/2021 0:00,7.31
Kiniksa Pharma,KNSA,4/30/2021 0:00,16.46
Aptinyx,APTX,4/30/2021 0:00,2.68
Magenta Therapeutics,MGTA,4/30/2021 0:00,11.65
Xeris Pharmaceuticals,XERS,4/30/2021 0:00,3.83
AVROBIO,AVRO,4/30/2021 0:00,11.68
